fecha,precio
2023-03-13 14:00:00,4778.397516037736
2023-03-13 14:15:00,4778.297422962963
2023-03-13 14:30:00,4777.646770454546
2023-03-13 14:45:00,4777.127221621621
2023-03-13 15:00:00,4775.312800000001
2023-03-13 15:15:00,4774.574585714286
2023-03-13 15:30:00,4774.268972222222
2023-03-13 15:45:00,4773.8868999999995
2023-03-13 16:00:00,4773.263252941177
2023-03-13 16:15:00,4771.41865
2023-03-13 16:30:00,4770.163041025641
2023-03-13 16:45:00,4769.8558523809525
2023-03-13 17:00:00,4769.792236363636
2023-03-13 17:15:00,4769.736275
2023-03-13 17:30:00,4769.7629400000005
2023-03-13 17:45:00,4769.788227777778
2023-03-14 13:00:00,4751.437273563219
2023-03-14 13:15:00,4742.3339496
2023-03-14 13:30:00,4738.162194262295
2023-03-14 13:45:00,4735.683357692308
2023-03-14 14:00:00,4735.663922764227
2023-03-14 14:15:00,4735.35758433735
2023-03-14 14:30:00,4733.943111029412
2023-03-14 14:45:00,4732.170018390804
2023-03-14 15:00:00,4731.49138045977
2023-03-14 15:15:00,4731.815586666667
2023-03-14 15:30:00,4732.183595348837
2023-03-14 15:45:00,4732.969417948718
2023-03-14 16:00:00,4734.189484615385
2023-03-14 16:15:00,4734.66501923077
2023-03-14 16:30:00,4735.075351020408
2023-03-14 16:45:00,4735.3699090909095
2023-03-14 17:00:00,4735.415514814815
2023-03-14 17:15:00,4735.551090909092
2023-03-14 17:30:00,4735.784984848485
2023-03-14 17:45:00,4735.915970588236
2023-03-15 13:00:00,4811.938813333333
2023-03-15 13:15:00,4806.705913669065
2023-03-15 13:30:00,4801.68216081081
2023-03-15 13:45:00,4800.2874287878785
2023-03-15 14:00:00,4801.815715151515
2023-03-15 14:15:00,4803.0025875
2023-03-15 14:30:00,4803.8518525
2023-03-15 14:45:00,4805.926045833334
2023-03-15 15:00:00,4808.334304545455
2023-03-15 15:15:00,4810.097948571429
2023-03-15 15:30:00,4811.1357288888885
2023-03-15 15:45:00,4813.162326436782
2023-03-15 16:00:00,4815.612159340659
2023-03-15 16:15:00,4819.522041803279
2023-03-15 16:30:00,4823.501365868263
2023-03-15 16:45:00,4828.314829710144
2023-03-15 17:00:00,4831.555143262412
2023-03-15 17:15:00,4833.582557142857
2023-03-15 17:30:00,4834.122961538462
2023-03-15 17:45:00,4835.0602525
2023-03-16 13:00:00,4876.001476
2023-03-16 13:15:00,4874.893860344827
2023-03-16 13:30:00,4870.209069444445
2023-03-16 13:45:00,4866.2985616438355
2023-03-16 14:00:00,4865.7465999999995
2023-03-16 14:15:00,4866.762966666667
2023-03-16 14:30:00,4867.869287500001
